contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
KO260501C00063000,2026-04-20 16:06:32+00:00,63.0,13.2,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00064000,2026-04-20 15:33:52+00:00,64.0,12.2,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00065000,2026-04-20 15:50:45+00:00,65.0,10.99,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00066000,2026-04-20 15:51:50+00:00,66.0,10.01,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00067000,2026-04-20 15:53:16+00:00,67.0,9.02,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00068000,2026-04-20 15:54:20+00:00,68.0,8.03,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00069000,2026-04-23 17:52:59+00:00,69.0,7.65,0.0,0.0,0.0,0.0,32.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00070000,2026-04-22 13:40:16+00:00,70.0,5.12,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00071000,2026-04-23 18:03:26+00:00,71.0,5.68,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00072000,2026-04-23 14:54:50+00:00,72.0,4.46,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00073000,2026-04-23 16:32:48+00:00,73.0,3.52,0.0,0.0,0.0,0.0,60.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00074000,2026-04-23 15:39:28+00:00,74.0,2.87,0.0,0.0,0.0,0.0,21.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00075000,2026-04-23 19:22:50+00:00,75.0,2.3,0.0,0.0,0.0,0.0,221.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00076000,2026-04-23 19:59:44+00:00,76.0,1.42,0.0,0.0,0.0,0.0,1103.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00077000,2026-04-23 19:58:53+00:00,77.0,0.95,0.0,0.0,0.0,0.0,763.0,0,0.015634843750000002,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00078000,2026-04-23 19:57:26+00:00,78.0,0.6,0.0,0.0,0.0,0.0,300.0,0,0.0312596875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00079000,2026-04-23 19:11:47+00:00,79.0,0.36,0.0,0.0,0.0,0.0,473.0,0,0.062509375,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00080000,2026-04-23 19:59:59+00:00,80.0,0.2,0.0,0.0,0.0,0.0,379.0,0,0.062509375,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00081000,2026-04-23 17:50:51+00:00,81.0,0.14,0.0,0.0,0.0,0.0,35.0,0,0.12500875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00082000,2026-04-23 19:50:58+00:00,82.0,0.04,0.0,0.0,0.0,0.0,35.0,0,0.12500875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00083000,2026-04-23 19:19:10+00:00,83.0,0.05,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00084000,2026-04-22 17:38:25+00:00,84.0,0.03,0.0,0.0,0.0,0.0,8.0,0,0.12500875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00085000,2026-04-20 16:39:06+00:00,85.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00086000,2026-04-20 17:50:03+00:00,86.0,0.04,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501C00087000,2026-04-20 17:50:31+00:00,87.0,0.03,,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,call,2026-05-01,,
KO260501C00088000,2026-04-23 13:31:20+00:00,88.0,0.01,,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,call,2026-05-01,,
KO260501C00089000,2026-04-20 17:49:15+00:00,89.0,0.03,,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,call,2026-05-01,,
KO260501C00090000,2026-04-23 15:18:23+00:00,90.0,0.02,0.0,0.0,0.0,0.0,35.0,0,0.2500075,False,REGULAR,USD,call,2026-05-01,0.0,0.0
KO260501P00045000,2026-03-17 19:47:25+00:00,45.0,0.04,0.0,2.13,0.0,0.0,,1,2.740237524414063,False,REGULAR,USD,put,2026-05-01,1.065,2.13
KO260501P00050000,2026-04-23 15:21:09+00:00,50.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00055000,2026-04-23 19:21:44+00:00,55.0,0.01,0.0,0.0,0.0,0.0,6.0,0,0.500005,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00060000,2026-04-20 14:04:07+00:00,60.0,0.03,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00063000,2026-04-22 19:28:55+00:00,63.0,0.03,0.0,0.0,0.0,0.0,40.0,0,0.2500075,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00064000,2026-04-21 14:58:04+00:00,64.0,0.05,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00065000,2026-04-23 19:57:26+00:00,65.0,0.05,0.0,0.0,0.0,0.0,97.0,0,0.2500075,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00066000,2026-04-23 17:06:16+00:00,66.0,0.04,0.0,0.0,0.0,0.0,12.0,0,0.2500075,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00067000,2026-04-23 14:33:43+00:00,67.0,0.04,0.0,0.0,0.0,0.0,6.0,0,0.2500075,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00068000,2026-04-23 19:21:44+00:00,68.0,0.06,0.0,0.0,0.0,0.0,16.0,0,0.2500075,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00069000,2026-04-23 17:38:47+00:00,69.0,0.06,0.0,0.0,0.0,0.0,44.0,0,0.12500875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00070000,2026-04-23 19:58:39+00:00,70.0,0.09,0.0,0.0,0.0,0.0,58.0,0,0.12500875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00071000,2026-04-23 19:18:30+00:00,71.0,0.12,0.0,0.0,0.0,0.0,76.0,0,0.12500875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00072000,2026-04-23 19:59:35+00:00,72.0,0.2,0.0,0.0,0.0,0.0,117.0,0,0.12500875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00073000,2026-04-23 19:54:07+00:00,73.0,0.27,0.0,0.0,0.0,0.0,119.0,0,0.062509375,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00074000,2026-04-23 19:54:29+00:00,74.0,0.41,0.0,0.0,0.0,0.0,135.0,0,0.062509375,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00075000,2026-04-23 19:54:07+00:00,75.0,0.65,0.0,0.0,0.0,0.0,120.0,0,0.0312596875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00076000,2026-04-23 19:59:41+00:00,76.0,1.04,0.0,0.0,0.0,0.0,180.0,0,0.007822421875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00077000,2026-04-23 19:26:54+00:00,77.0,1.41,0.0,0.0,0.0,0.0,69.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00078000,2026-04-23 19:16:41+00:00,78.0,1.97,0.0,0.0,0.0,0.0,21.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00079000,2026-04-23 19:07:15+00:00,79.0,2.81,0.0,0.0,0.0,0.0,30.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00080000,2026-04-21 19:56:21+00:00,80.0,5.21,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00084000,2026-04-07 17:49:50+00:00,84.0,8.06,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00085000,2026-04-07 17:48:06+00:00,85.0,9.09,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00087000,2026-04-07 17:54:51+00:00,87.0,11.11,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00088000,2026-04-06 16:09:24+00:00,88.0,11.1,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
KO260501P00089000,2026-04-07 17:59:50+00:00,89.0,13.02,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
