contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
NVDA260304C00115000,2026-02-23 14:52:38+00:00,115.0,78.28,74.8,74.95,0.0,0.0,2.0,3,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,74.875,0.15000000000000568
NVDA260304C00120000,2026-02-17 16:23:23+00:00,120.0,64.55,70.0,70.1,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,70.05,0.09999999999999432
NVDA260304C00125000,2026-02-17 17:32:10+00:00,125.0,59.53,64.45,64.6,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,64.525,0.14999999999999147
NVDA260304C00130000,2026-02-24 14:35:25+00:00,130.0,58.55,59.95,60.1,1.5999985,2.8094792,2.0,3,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,60.025000000000006,0.14999999999999858
NVDA260304C00135000,2026-02-20 17:16:59+00:00,135.0,54.56,55.0,55.15,0.0,0.0,1.0,7,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,55.075,0.14999999999999858
NVDA260304C00140000,2026-02-23 14:31:16+00:00,140.0,53.75,49.7,49.85,0.0,0.0,1.0,10,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,49.775000000000006,0.14999999999999858
NVDA260304C00145000,2026-02-23 16:30:37+00:00,145.0,46.0,44.7,44.85,0.0,0.0,3.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,44.775000000000006,0.14999999999999858
NVDA260304C00150000,2026-02-20 20:50:00+00:00,150.0,40.45,39.1,40.7,0.0,0.0,6.0,6,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,39.900000000000006,1.6000000000000014
NVDA260304C00155000,2026-02-23 17:45:08+00:00,155.0,35.7,34.9,35.05,0.0,0.0,24.0,6,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,34.974999999999994,0.14999999999999858
NVDA260304C00160000,2026-02-24 14:39:47+00:00,160.0,29.85,30.25,30.4,-2.249998,-7.0093403,11.0,15,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,30.325,0.14999999999999858
NVDA260304C00165000,2026-02-23 16:22:08+00:00,165.0,26.25,25.55,25.7,0.0,0.0,17.0,29,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-04,25.625,0.14999999999999858
NVDA260304C00170000,2026-02-24 14:37:58+00:00,170.0,19.85,21.05,21.2,-2.3099995,-10.424185,6.0,80,0.46191944335937507,True,REGULAR,USD,call,2026-03-04,21.125,0.14999999999999858
NVDA260304C00175000,2026-02-24 14:38:18+00:00,175.0,15.9,16.75,16.85,-2.5,-13.586957,6.0,122,0.4975636181640626,True,REGULAR,USD,call,2026-03-04,16.8,0.10000000000000142
NVDA260304C00180000,2026-02-24 14:42:39+00:00,180.0,13.05,13.0,13.1,-1.4499998,-9.999999,12.0,155,0.5272264074707032,True,REGULAR,USD,call,2026-03-04,13.05,0.09999999999999964
NVDA260304C00185000,2026-02-24 14:42:16+00:00,185.0,9.7,9.65,9.75,-1.1000004,-10.185188,946.0,921,0.5369919348144532,True,REGULAR,USD,call,2026-03-04,9.7,0.09999999999999964
NVDA260304C00190000,2026-02-24 14:42:39+00:00,190.0,6.75,6.55,6.65,-1.25,-15.625,211.0,1487,0.5150194982910157,True,REGULAR,USD,call,2026-03-04,6.6,0.10000000000000053
NVDA260304C00195000,2026-02-24 14:42:05+00:00,195.0,4.51,4.35,4.4,-0.8399997,-15.700929,257.0,1749,0.5141650146484374,False,REGULAR,USD,call,2026-03-04,4.375,0.05000000000000071
NVDA260304C00200000,2026-02-24 14:42:25+00:00,200.0,2.7,2.72,2.75,-0.71000004,-20.821114,775.0,1545,0.5117236328125,False,REGULAR,USD,call,2026-03-04,2.7350000000000003,0.029999999999999805
NVDA260304C00205000,2026-02-24 14:42:04+00:00,205.0,1.61,1.56,1.59,-0.40999997,-20.297028,184.0,1274,0.5046436254882812,False,REGULAR,USD,call,2026-03-04,1.5750000000000002,0.030000000000000027
NVDA260304C00210000,2026-02-24 14:42:51+00:00,210.0,0.85,0.85,0.86,-0.28999996,-24.999998,320.0,1494,0.500005,False,REGULAR,USD,call,2026-03-04,0.855,0.010000000000000009
NVDA260304C00215000,2026-02-24 14:41:28+00:00,215.0,0.48,0.46,0.48,-0.16,-25.0,78.0,575,0.5048877636718749,False,REGULAR,USD,call,2026-03-04,0.47,0.019999999999999962
